MAP_SYMBOL_delay,CTYREG_EST_delay,STATE_AVG_delay,POPOVER18_delay,HSR_SYMBOL_delay,DELMCC_delay,MCONFINT_delay,FIPS,TRACT_NAME_dru,COUNTY_NAME_dru,POD_DEATH_ADJRATE_dru,POD_DEATH_L95CI_dru,POD_DEATH_U95CI_dru,POD_DEATH_STATEADJRATE_dru,POD_DEATH_STATEL95CI_dru,POD_DEATH_STATEU95CI_dru,POD_DISPLAY_dru,FPHLTH_hea,POPOVER18_hea,MAP_SYMBOL_hea,CTYREG_EST_hea,STATE_AVG_hea,HSR_SYMBOL_hea,MCONFINT_hea,POPOVER18_men,MAP_SYMBOL_men,CTYREG_EST_men,STATE_AVG_men,HSR_SYMBOL_men,MNTLD_men,MCONFINT_men,PHYSH_phy,POPOVER18_phy,MAP_SYMBOL_phy,CTYREG_EST_phy,STATE_AVG_phy,HSR_SYMBOL_phy,MCONFINT_phy,TRACT_NAME_sui,COUNTY_NAME_sui,SUICIDE_ADJRATE_sui,SUICIDE_L95CI_sui,SUICIDE_U95CI_sui,SUICIDE_STATEADJRATE_sui,SUICIDE_SL95CI_sui,SUICIDE_SU95CI_sui,SUICIDE_DISPLAY_sui
Second Quintile,County/Regional Estimate 11.7% (95% C.I.: 7.7 - 15.7),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),4434,Lowest Quintile,11.1,95% C.I.: 10 - 12.9,8083969300,"Census Tract 9693, Montezuma County, Colorado",MONTEZUMA,,,,8.06,7.72,8.4,No Events or Data Suppressed,16.0,4434,Fourth Quintile,County/Regional Estimate 16.5% (95% C.I.: 12.2 - 20.8),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 14.7 - 18,4434,Fourth Quintile,County/Regional Estimate 9.2% (95% C.I.: 5.9 - 12.5),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.8,95% C.I.: 8.8 - 11.5,12.0,4434,Highest Quintile,County/Regional Estimate 11.1% (95% C.I.: 7.8 - 14.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 10.9 - 13.7,"Census Tract 9693, Montezuma County, Colorado",MONTEZUMA,26.028000000000002,9.8621,49.886,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 3.5 - 16.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),1230,Lowest Quintile,8.6,95% C.I.: 7.3 - 10.7,8003960000,"Census Tract 9600, Alamosa County, Colorado",ALAMOSA,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,13.9,1230,Fourth Quintile,County/Regional Estimate 13.7% (95% C.I.: 8.3 - 19),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 12.1 - 16.3,1230,Lowest Quintile,County/Regional Estimate 9.8% (95% C.I.: 4.8 - 14.8),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.9,95% C.I.: 6.6 - 10,12.2,1230,Highest Quintile,County/Regional Estimate 12.3% (95% C.I.: 7 - 17.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 10.5 - 14.7,"Census Tract 9600, Alamosa County, Colorado",ALAMOSA,48.536,11.8582,110.021,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 3.5 - 16.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2057,Lowest Quintile,8.4,95% C.I.: 7.1 - 10.6,8003960100,"Census Tract 9601, Alamosa County, Colorado",ALAMOSA,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,15.6,2057,Fourth Quintile,County/Regional Estimate 13.7% (95% C.I.: 8.3 - 19),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 13.7 - 18.2,2057,Second Quintile,County/Regional Estimate 9.8% (95% C.I.: 4.8 - 14.8),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.1,95% C.I.: 6.9 - 10.3,11.7,2057,Highest Quintile,County/Regional Estimate 12.3% (95% C.I.: 7 - 17.6),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 10 - 14,"Census Tract 9601, Alamosa County, Colorado",ALAMOSA,,,,19.48,18.95,20.01,No Events or Data Suppressed
Second Quintile,County/Regional Estimate 11.5% (95% C.I.: 2.1 - 20.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3951,Middle Quintile,10.7,95% C.I.: 8.6 - 13.6,8091967600,"Census Tract 9676, Ouray County, Colorado",OURAY,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,10.2,3951,Second Quintile,County/Regional Estimate 15.2% (95% C.I.: 0.2 - 30.2),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 8.7 - 12.2,3951,Lowest Quintile,County/Regional Estimate 8.3% (95% C.I.: 0.8 - 15.9),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7.3,95% C.I.: 5.7 - 10.4,16.5,3951,Highest Quintile,County/Regional Estimate 16.7% (95% C.I.: 2.4 - 31),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 14.1 - 19.6,"Census Tract 9676, Ouray County, Colorado",OURAY,29.715999999999998,11.6913,55.996,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 8% (95% C.I.: 0.2 - 15.7),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),1453,Lowest Quintile,6.9,95% C.I.: 5.1 - 9.6,8033000100,"Census Tract 1, Dolores County, Colorado",DOLORES,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,22.4,1453,Highest Quintile,County/Regional Estimate 15.6% (95% C.I.: 5.8 - 25.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 18.7 - 26.4,1453,Lowest Quintile,County/Regional Estimate 6% (95% C.I.: 0 - 13.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,7.9,95% C.I.: 6.3 - 11,14.4,1453,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 4.3 - 24.1),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 11.4 - 18.1,"Census Tract 1, Dolores County, Colorado",DOLORES,0.0,0.0,0.0,19.48,18.95,20.01,Lower Than State Average
Lowest Quintile,County/Regional Estimate 18.6% (95% C.I.: 10 - 27.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2786,Lowest Quintile,9.6,95% C.I.: 7.8 - 12.4,8109977600,"Census Tract 9776, Saguache County, Colorado",SAGUACHE,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,19.6,2786,Highest Quintile,County/Regional Estimate 21.3% (95% C.I.: 13 - 29.7),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Fourth Quintile,95% C.I.: 16.6 - 23.3,2786,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 3.2 - 15),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 6.9 - 11.8,13.1,2786,Highest Quintile,County/Regional Estimate 14.6% (95% C.I.: 7.9 - 21.2),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 11 - 16.4,"Census Tract 9776, Saguache County, Colorado",SAGUACHE,20.753,4.7033,48.192,19.48,18.95,20.01,Not Different Than State Average
Highest Quintile,County/Regional Estimate 18.6% (95% C.I.: 10 - 27.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2043,Highest Quintile,22.4,95% C.I.: 19.5 - 26.9,8109977700,"Census Tract 9777, Saguache County, Colorado",SAGUACHE,,,,8.06,7.72,8.4,No Events or Data Suppressed,25.7,2043,Highest Quintile,County/Regional Estimate 21.3% (95% C.I.: 13 - 29.7),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 21.6 - 31.1,2043,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 3.2 - 15),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.7,95% C.I.: 7 - 13.2,12.9,2043,Highest Quintile,County/Regional Estimate 14.6% (95% C.I.: 7.9 - 21.2),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 10.6 - 17.4,"Census Tract 9777, Saguache County, Colorado",SAGUACHE,32.32,9.6386,68.312,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 13% (95% C.I.: 6.2 - 19.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3630,Second Quintile,13.0,95% C.I.: 10.9 - 16.2,8105976700,"Census Tract 9767, Rio Grande County, Colorado",RIO GRANDE,16.5469,4.4324,36.361999999999995,8.06,7.72,8.4,Not Different Than State Average,18.2,3630,Highest Quintile,County/Regional Estimate 16.2% (95% C.I.: 10.4 - 22.1),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 15.4 - 21.7,3630,Highest Quintile,County/Regional Estimate 14.5% (95% C.I.: 7.8 - 21.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.9,95% C.I.: 10 - 15.1,16.1,3630,Highest Quintile,County/Regional Estimate 15.1% (95% C.I.: 9 - 21.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 13.4 - 19.6,"Census Tract 9767, Rio Grande County, Colorado",RIO GRANDE,35.968,16.2816,63.352,19.48,18.95,20.01,Not Different Than State Average
Second Quintile,County/Regional Estimate 13% (95% C.I.: 6.2 - 19.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3622,Second Quintile,11.8,95% C.I.: 10.3 - 13.9,8105977000,"Census Tract 9770, Rio Grande County, Colorado",RIO GRANDE,,,,8.06,7.72,8.4,No Events or Data Suppressed,14.0,3622,Fourth Quintile,County/Regional Estimate 16.2% (95% C.I.: 10.4 - 22.1),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 12.2 - 16.6,3622,Highest Quintile,County/Regional Estimate 14.5% (95% C.I.: 7.8 - 21.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,13.9,95% C.I.: 12 - 16.5,14.9,3622,Highest Quintile,County/Regional Estimate 15.1% (95% C.I.: 9 - 21.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 12.9 - 17.5,"Census Tract 9770, Rio Grande County, Colorado",RIO GRANDE,14.889000000000001,3.2834,34.87,19.48,18.95,20.01,Not Different Than State Average
Highest Quintile,County/Regional Estimate 13% (95% C.I.: 6.2 - 19.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),1649,Highest Quintile,17.4,95% C.I.: 14.9 - 20.8,8105976800,"Census Tract 9768, Rio Grande County, Colorado",RIO GRANDE,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,15.5,1649,Fourth Quintile,County/Regional Estimate 16.2% (95% C.I.: 10.4 - 22.1),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 13.1 - 18.9,1649,Highest Quintile,County/Regional Estimate 14.5% (95% C.I.: 7.8 - 21.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,12.8,95% C.I.: 10.8 - 16.2,15.2,1649,Highest Quintile,County/Regional Estimate 15.1% (95% C.I.: 9 - 21.3),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 12.7 - 18.8,"Census Tract 9768, Rio Grande County, Colorado",RIO GRANDE,,,,19.48,18.95,20.01,No Events or Data Suppressed
Fourth Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),4632,Fourth Quintile,14.9,95% C.I.: 14.2 - 15.8,8077001706,"Census Tract 17.06, Mesa County, Colorado",MESA,13.1554,3.5445,28.85,8.06,7.72,8.4,Not Different Than State Average,13.4,4632,Middle Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 12.8 - 14.2,4632,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.8,95% C.I.: 11.2 - 12.6,10.6,4632,Fourth Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 9.9 - 11.3,"Census Tract 17.06, Mesa County, Colorado",MESA,51.33,23.1375,79.52199999999999,19.48,18.95,20.01,Higher Than State Average
Fourth Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),4583,Fourth Quintile,14.9,95% C.I.: 14.2 - 15.6,8077001707,"Census Tract 17.07, Mesa County, Colorado",MESA,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,13.6,4583,Middle Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 12.9 - 14.3,4583,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,12.2,95% C.I.: 11.6 - 12.9,10.4,4583,Fourth Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 9.8 - 11.1,"Census Tract 17.07, Mesa County, Colorado",MESA,17.918,5.8009,36.691,19.48,18.95,20.01,Not Different Than State Average
Second Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3687,Lowest Quintile,10.9,95% C.I.: 10.4 - 11.4,8077001001,"Census Tract 10.01, Mesa County, Colorado",MESA,,,,8.06,7.72,8.4,No Events or Data Suppressed,16.3,3687,Highest Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 15.6 - 17,3687,Middle Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,9.5,95% C.I.: 9 - 10,12.6,3687,Highest Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 12 - 13.2,"Census Tract 10.01, Mesa County, Colorado",MESA,39.825,18.313,69.585,19.48,18.95,20.01,Not Different Than State Average
Fourth Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3974,Highest Quintile,15.3,95% C.I.: 14.5 - 16.1,8077000602,"Census Tract 6.02, Mesa County, Colorado",MESA,21.203000000000003,6.9133,43.294,8.06,7.72,8.4,Not Different Than State Average,13.8,3974,Fourth Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 13.1 - 14.6,3974,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,13.3,95% C.I.: 12.6 - 14.1,10.8,3974,Fourth Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 10.2 - 11.7,"Census Tract 6.02, Mesa County, Colorado",MESA,34.052,14.9009,61.003,19.48,18.95,20.01,Not Different Than State Average
Fourth Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2905,Highest Quintile,15.3,95% C.I.: 14.4 - 16.2,8077000500,"Census Tract 5, Mesa County, Colorado",MESA,,,,8.06,7.72,8.4,No Events or Data Suppressed,12.6,2905,Middle Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 11.8 - 13.4,2905,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,14.0,95% C.I.: 13.3 - 14.9,9.7,2905,Fourth Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 9.1 - 10.8,"Census Tract 5, Mesa County, Colorado",MESA,42.266999999999996,16.5466,79.825,19.48,18.95,20.01,Not Different Than State Average
Fourth Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2748,Middle Quintile,14.2,95% C.I.: 13.5 - 14.9,8077000400,"Census Tract 4, Mesa County, Colorado",MESA,,,,8.06,7.72,8.4,No Events or Data Suppressed,13.3,2748,Middle Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 12.7 - 14,2748,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,12.2,95% C.I.: 11.5 - 12.9,10.9,2748,Highest Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 10.3 - 11.6,"Census Tract 4, Mesa County, Colorado",MESA,30.554000000000002,10.2646,61.638000000000005,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3575,Second Quintile,13.1,95% C.I.: 12.6 - 13.8,8077001302,"Census Tract 13.02, Mesa County, Colorado",MESA,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,15.8,3575,Fourth Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 15.1 - 16.5,3575,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,11.2,95% C.I.: 10.6 - 11.9,12.2,3575,Highest Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 11.5 - 12.9,"Census Tract 13.02, Mesa County, Colorado",MESA,15.399000000000001,3.5827,35.465,19.48,18.95,20.01,Not Different Than State Average
Fourth Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3576,Middle Quintile,13.7,95% C.I.: 13 - 14.4,8077001102,"Census Tract 11.02, Mesa County, Colorado",MESA,,,,8.06,7.72,8.4,No Events or Data Suppressed,14.8,3576,Fourth Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 14.1 - 15.5,3576,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,11.0,95% C.I.: 10.4 - 11.6,12.1,3576,Highest Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 11.5 - 12.8,"Census Tract 11.02, Mesa County, Colorado",MESA,19.948,6.0804,41.817,19.48,18.95,20.01,Not Different Than State Average
Fourth Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),1074,Middle Quintile,14.2,95% C.I.: 13.6 - 15,8077000300,"Census Tract 3, Mesa County, Colorado",MESA,,,,8.06,7.72,8.4,No Events or Data Suppressed,13.9,1074,Fourth Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 13.2 - 14.7,1074,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,12.2,95% C.I.: 11.6 - 12.9,10.3,1074,Fourth Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 9.7 - 11,"Census Tract 3, Mesa County, Colorado",MESA,57.963,16.0183,125.965,19.48,18.95,20.01,Not Different Than State Average
Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),1878,Highest Quintile,16.9,95% C.I.: 16 - 17.9,8077000200,"Census Tract 2, Mesa County, Colorado",MESA,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,13.4,1878,Middle Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 12.7 - 14.3,1878,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,13.6,95% C.I.: 12.8 - 14.7,12.5,1878,Highest Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 11.6 - 13.4,"Census Tract 2, Mesa County, Colorado",MESA,49.486000000000004,17.5545,97.59299999999999,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3866,Lowest Quintile,12.9,95% C.I.: 12.3 - 13.5,8077001404,"Census Tract 14.04, Mesa County, Colorado",MESA,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,15.8,3866,Fourth Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 15.2 - 16.5,3866,Fourth Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,10.6,95% C.I.: 10.1 - 11.1,11.7,3866,Highest Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 11.2 - 12.3,"Census Tract 14.04, Mesa County, Colorado",MESA,,,,19.48,18.95,20.01,No Events or Data Suppressed
Fourth Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),9306,Fourth Quintile,14.2,95% C.I.: 13.6 - 14.9,8077001501,"Census Tract 15.01, Mesa County, Colorado",MESA,6.0998,1.5482,13.655,8.06,7.72,8.4,Not Different Than State Average,14.8,9306,Fourth Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Fourth Quintile,95% C.I.: 14.1 - 15.5,9306,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.9,95% C.I.: 11.3 - 12.6,11.0,9306,Highest Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 10.4 - 11.7,"Census Tract 15.01, Mesa County, Colorado",MESA,28.129,15.0702,41.187,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2897,Second Quintile,13.3,95% C.I.: 12.7 - 13.9,8077001403,"Census Tract 14.03, Mesa County, Colorado",MESA,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,15.5,2897,Fourth Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 14.9 - 16.2,2897,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,11.2,95% C.I.: 10.7 - 11.8,11.6,2897,Highest Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 11 - 12.2,"Census Tract 14.03, Mesa County, Colorado",MESA,62.707,31.4007,104.72399999999999,19.48,18.95,20.01,Higher Than State Average
Fourth Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),6421,Fourth Quintile,14.7,95% C.I.: 14 - 15.6,8077001301,"Census Tract 13.01, Mesa County, Colorado",MESA,,,,8.06,7.72,8.4,No Events or Data Suppressed,14.4,6421,Fourth Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 13.6 - 15.3,6421,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,13.1,95% C.I.: 12.3 - 14,11.0,6421,Highest Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 10.2 - 11.9,"Census Tract 13.01, Mesa County, Colorado",MESA,31.984,13.6038,50.365,19.48,18.95,20.01,Not Different Than State Average
Fourth Quintile,County/Regional Estimate 14.2% (95% C.I.: 12.1 - 16.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),5383,Middle Quintile,13.7,95% C.I.: 13 - 14.4,8077001002,"Census Tract 10.02, Mesa County, Colorado",MESA,,,,8.06,7.72,8.4,No Events or Data Suppressed,15.2,5383,Fourth Quintile,County/Regional Estimate 15% (95% C.I.: 13 - 17),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Fourth Quintile,95% C.I.: 14.5 - 15.9,5383,Highest Quintile,County/Regional Estimate 11.3% (95% C.I.: 9.4 - 13.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.8,95% C.I.: 11.1 - 12.5,11.8,5383,Highest Quintile,County/Regional Estimate 11.2% (95% C.I.: 9.5 - 13),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 11.1 - 12.4,"Census Tract 10.02, Mesa County, Colorado",MESA,18.762999999999998,6.9641,36.291,19.48,18.95,20.01,Not Different Than State Average
